,TNKILC,Strom,Epi,Mast,Myeloid,B,Plasma
AC013264.2,0.211021109691668,0.00181785457857536,0,0,0,0,0
AC007163.3,0,0,0,0,0.0191642385155491,0,0
AC005037.3,0.0108112309602974,0.00671214443643234,0.0244798985427095,0,0,0,0
CDK15,0,0.0147282945263072,0.0016310912200512,2.58984950587896,0,0,0
CTLA4,3.12645363458181,0.0100821017962949,0.0136540510148886,0.180147066021547,0.183438071507627,0.639101818008155,0.195732594240497
ICOS,1.2816097156031,0.0126387459574586,0.0167516832677646,0,0.0629421348953134,0.260161096871128,0.10402121957761
AC007383.3,0,0.0217552125525721,0.0520606277562328,0,0,0,0.245646345137635
AC079767.4,0.0354121757815757,0.00585057351819704,0.00546501605057093,0.169734980146692,0.263401849258579,5.01151028828111,0
CRYGD,0,0,0,0.0695574783446513,0,0,0
UNC80,0,0,0.00904059398870094,0,0,0,0
ACADL,0,0.0159667240031939,0,0,0,0,0
ERBB4,0,0.0100798714202487,0,0,0,0,0
RP11-105N14.1,0.0195075460255388,0.0128653026434697,0.0208053106100362,0,0.0256574979030491,0,0
AC079610.2,0.0241740388252384,0,0.0126707205160172,0,0,0,0
FN1,0.112064026479655,5.39572540995659,0.447529167017574,0.2351482243396,0.846154814187253,0.396888469817108,0.192509991081565
IGFBP5,0.0214113794851802,5.83240706114744,0.0633334849404795,0,0.0687720405379409,0,0
CXCR2,0.0942743880341455,0,0,0.110695300363437,0.104010459625141,0,0
CXCR1,0.0408922378196774,0,0,0,0.0413026459049041,0,0
CATIP,0,0.00517451434403961,0,0,0.0148673615238627,0,0
SLC11A1,0.0353416311575493,0.105445278173779,0.108028548628365,0.344197568787849,3.09895125754959,0,0
WNT6,0,0.247871595333734,0,0,0.00500027104718196,0,0.0715153606468973
CRYBA2,0,0.00229784049308463,0.0182729220984189,0,0.00490634532423268,0,0
DES,0,0.719955754656586,0.0596047297810144,0,0,0,0
ASIC4,0,0,0,0.298069473011841,0.0129623060178568,0,0
SCG2,0,0.107176789686688,0.015028784934361,0,0,0,0
SERPINE2,0.661645088739974,1.88130487229513,1.28347306324141,0.111226310814877,0.0590208695216203,0,0.356371952747577
NYAP2,0.0151259448361231,0.0256449102105122,0.00871331878732871,0.0874897327628379,0.00611137154565284,0,0
CCL20,1.61432955743549,0.100658174799719,2.87749046804227,0,1.65905796358956,0.419472352808128,1.47742707305506
AC009950.2,0,0.00795367688341449,0.0201820371772175,0,0.0430524586356808,0,0
NPPC,0,0.0315449212037449,0,0,0.0127265921468097,0,0
SAG,0.0592226794404691,0,0.00246777552610636,0.170559766438142,0.00663888996145016,0,0
TRPM8,0.0199352387408554,0,0,0,0.0032930035931185,0,0
COL6A3,0.0903694509732322,3.39409828260408,0.0153961401378106,0,0.0432379551214098,0,0.180918521883192
ESPNL,0,0.00790831800751721,0,0,0,0,0
KIF1A,0,0.0318230970759398,0,0,0,0,0
PDCD1,1.30470490510258,0.00181785457857536,0,0,0.0424655003756472,0,0.0537647074906444
RTP5,0.0197930279200357,0,0,0,0,0,0
CHL1,0,0.848855201563202,0,0,0,0.396888469817108,0
IL5RA,0,0,0,1.02424264691011,0.0123725336378693,0,0.0731968617260956
AC087859.1,0,0.00943284366400225,0,0,0,0,0
RP11-380O24.1,0,0.0100941771528262,0,0,0,0,0.200335744881494
RP11-1020A11.2,0.0323695899074558,0.022566985950989,0.00904059398870094,0,0,0,0
IRAK2,0.134496386346943,0.106778546265391,0.130578801690328,0.13696334680379,0.37746619697729,0,0.101157905309681
TIMP4,0.0199585490297629,0.6335288441617,0.124080264646166,0,0.0053966253318542,0,0
FBLN2,0,2.11853802716608,0.0016310912200512,0.176305603550265,0.0484801182856728,0,0
NEK10,0.0762163089329665,0.0746293532402232,0.0230382626310388,0,0.0417806221814362,0,0
RP11-222K16.2,0.239579955957354,0.00589626887760031,0.00879014484257361,0,0,0,0
EOMES,0.79239798026451,0.00855138940274121,0,0,0.00987193623021835,0,0.178959247126159
SCN5A,0,0.0297288562162365,0,0,0,0,0
RP11-331G2.7,0,0.00528922394916867,0.00700403365422549,0,0.0826955798060947,0,0
MOBP,0,0.00694344911484727,0.0118024580717274,0.0796544479714033,0,0,0
CCK,0.0376096971276851,0.0540807071151067,0.18835767013774,0,0,0,0
RP4-613B23.1,0.0220525110003775,0.0376430775191962,0.0082538031919943,0,0.00327524371834344,0,0
RP11-188P20.2,0,0.0102811335315711,0,0,0,0,0
CLEC3B,0.0379164143005038,0.534982041879127,0.0326604718711673,0,0,0,0
TMEM158,0,0.586890831750764,0.191212544536999,0,0.187845254246122,0,0
CXCR6,2.89885861239355,0.00649061663565726,0,0.134773914345099,0.0845234913626207,0.157391752312741,0.339240301497761
CCR3,0,0.0127456094235489,0,0,0.060660227703981,0,0
CCR1,0.68634784808822,0.0491053508606025,0.0149137157734856,0,2.10402639319736,0.780401885478389,0.127338098426742
CCRL2,0.823460949830348,0.129366435145789,0.48604243547416,0.282801606571698,1.27054091285061,0.296849796892563,0.215221961471598
CAMP,0,0,0,0,0.0353051345841903,2.20224954478133,0.153747520634052
RP13-131K19.1,0,0.00132774578999919,0.0139288902789247,0,0,0,0
RP11-493K19.3,0,0.013134149382856,0.00140491461835183,0,0,0,0
SEMA3B,0.0436711452679434,1.73517001607874,1.26361237729128,0,0.0367524226918134,0,0
SEMA3G,0.00562610907270915,0.306963054650422,0,0,0.00403934178021922,0,0
RP11-755B10.3,0,0.00912061952915674,0,0.082353067457711,0.0136670140025415,0,0
DNASE1L3,0.0563862510833444,0.0140972593770927,0.00679414726179275,0,1.62298091468295,0,0.10402121957761
CADPS,0.0315364280632207,0.00944600762838978,0.467346496186061,3.31128641371686,0.024844428246249,1.68210474080518,0
PROK2,0.14282289811575,0,0,0.150874341713431,0.285591266180695,0,0
RP11-433A10.1,0,0.0058785689426855,0.0267903541573862,0,0,0,0
CADM2,0.0177966112805793,0.490890606027653,0.044826744551717,0,0,0,0.0813730245660778
RP11-201E8.1,0,0.0387285843598767,0,0,0,0,0
COL8A1,0,1.49404364159833,0.00997915206856295,0,0.00210518695215582,0,0.192509991081565
ABI3BP,0.0200374765306553,0.872439737994115,0,0,0,0,0
RP11-115H18.1,0,0.0207103957061109,0,0,0.00651998647824616,0,0
RETNLB,0.0250291024633679,0.0595856716209455,1.05348475561969,0.0697715472173204,0,0,0
TRAT1,2.39367371657961,0.00307458523162064,0.0314850960663323,0.070611025565057,0.0539735907153046,0.260161096871128,0.0790131020471796
CD96,5.95080718464723,0.0268043138931285,0.0886828342372648,0.165236062276142,0.114977234451888,1.0196439899855,0.71205663783707
ZBED2,0.384262049672622,0.00306504635078624,0.00299058000107981,0,0.00672130954841853,0.383513415661281,0
CCDC80,0,2.48773216033314,0.109286774909461,0,0.0173604845873623,0,0
AC055740.2,0.206161442541822,0.00934917993792348,0.0214381707441866,0,0.02238379836377,0.157391752312741,0.17272742780606
RP11-553L6.2,0.225306099031507,0.00599665154695411,0,0.082353067457711,0.0131845620004083,0,0
ZNF80,0.259333855098165,0.00307458523162064,0,0,0,0.376013426802033,0
TIGIT,4.90755270042822,0.0102590733199585,0.00774713949468977,0.183976971004932,0.0979490138942197,0.419472352808128,0.198626668446286
RP11-138N21.1,0.089927209102761,0.0670378723942195,0.0479769201674407,0.192809413258663,0.0190216323379465,0,0.129232630966781
GAP43,0,0.111685080508391,0,0,0,0,0
IGSF11,0,0.112985219431627,0.00502040540229016,0,0,0,0
FSTL1,0.0436421236859231,4.85719695638708,0.0662532017647592,0.0558919529902633,0.0490767062863039,0.219629465200027,0
RNU4-62P,0.048104875920406,0,0,0,0.0109509121087002,0,0
CSTA,0.0211759128422233,0.0333714193978644,0.0762420000039717,0,4.04232234442282,0.378697934922703,0.127338098426742
MYLK,0.0261623830564692,4.08174627127415,0.617220437457313,0,0.035975358466703,0,0
KLF15,0,0.211286375665094,0.00582239370861573,0,0,0,0.423121118575823
GATA2,0.0248709968260576,0.248601081988206,0.0387602008939529,11.1038655087514,0.0172006085024372,0,0
NPHP3-AS1,0,0,0.00815615309319748,0,0.00670522383071951,0,0
RP11-91K8.1,0.208527878975415,0.00321003670043155,0,0,0.00370809924768676,0,0.182273758538607
CLDN18,0,0,0.345501158653058,0,0.0149218071198812,0.310047669904689,0
PCOLCE2,0,0.416632990225902,0.0847443423026707,0,0.0476309616789129,0,0
CPA3,0.053519798360542,0.00458089530813077,0,23.2464487937727,0.0616391846159079,0,0
CP,0,0.449761677177409,0.0115073834258352,0,0.0393944085011726,0,0
TM4SF18,0.0256251963440947,0.88378077726244,0,0,0,0,0
TM4SF1,0.0860203048992551,3.29026396630887,2.87870900536615,0.237198278918757,0.0660830912584671,0,0.0715153606468973
RP11-651P23.5,0.0199431043737997,0,0,0,0,0,0
GPR171,6.64713370005126,0.0581872085879744,0.0074075211646946,0.0844342217318479,0.459706952955324,0,1.21138182565812
P2RY13,0,0.00456874292941812,0.00366784900855163,0,1.29092441948696,0,0.0731968617260956
ARHGEF26,0.194978358300413,0.467478975121788,0.1928534084764,0,0.0480277739703035,0,0.0909723117806075
MME,0.0625798412510957,0.177945166089526,0.158283134734416,0,0.0289949416942775,1.29863088392354,0
PTX3,0,0.236238389220604,0,0,0.180040020444149,0,0
SPTSSB,0.073909282539063,0,0.024108961527586,0.082353067457711,0,0,0
CLDN11,0,0.491500432519658,0.0265309504858193,0,0,0,0
RN7SL141P,0,0.0267925296208254,0.00529077044455226,0,0.056959014278885,0,0.205918187769571
KCNMB2,0,0.0134176490347003,0,0,0,0,0
PEX5L,0,0.00541196673917051,0,0,0,0,0
SOX2,0,0.689108645412206,0.0768489666136549,0,0.00229963545204289,0.607519339772252,0
LAMP3,0.0831022912988316,0.095061038383833,0.0413015656077049,0.056192053037105,1.12528679544733,0,0.150528462694077
RP11-328G15.2,0.0658452688186061,0.0106430192416308,0.0181823599051589,0.163159654309065,0,0,0
IL1RAP,0.121725788341586,0.324925429162906,0.209548154865919,0.0969785047128985,0.942531892445745,0,0
HES1,0.315508106823381,4.13004317884595,5.35585024374574,1.39743743603713,0.986434819277229,0.41322695296477,0.195052233275045
RP11-513G11.1,0,0.0259771636148766,0.0183989306666261,0.0774246842536222,0.00889296834812197,0,0
AC090505.4,0.0206365407734618,0.00255335446488575,0.00786208927810373,0,0,0,0
AC091633.3,0.0199411382612373,0,0,0,0,0,0
APOD,0,0.46142875894387,0.141033285889944,0,0.0172188407276353,0,0
AC124944.2,0,0,0.0172368604145499,0,0.0166100219220897,0,0
ZDHHC19,0,0.00589983397599443,0.0219451173731835,0,0.0402178066179361,0,0
ZNF595,0.0747980965258176,0.107622313706999,0.0617560098960171,0.304504496965488,0.0313741452735763,0.509948903429932,0.0537647074906444
RP11-1191J2.5,0.184313400093518,0.0223328651215212,0,0.215570228193085,0.0170568109734426,0,0
SPON2,1.32256865151927,3.11945042570608,0.516441475418114,0.209653356269109,0.210588257393879,0.199901233525242,0.553471697738636
NSG1,0.159511664712942,0.291499670535969,0,1.03484771203462,0,0,0.1371122116903
CYTL1,0.0423601649845376,0.53065779457212,0,0.579702101461745,0.142264289734614,0,0
JAKMIP1,1.10955172937984,0.00560411346031467,0,0,0.020854912238876,0,0.167365926085798
RP11-539L10.2,0.273790217602917,0.00099121935826041,0.102453942038701,0,0.0403669319597406,0.157391752312741,0.177218081303705
S100P,0.538837656785472,0.167925571319611,8.19509275577284,0.183559143083446,0.414345275017261,0,0.53261740309904
RP11-689P11.2,0.0239537038858325,0.0058964563838289,0.0082538031919943,0,0,0,0
CLNK,1.46965827262537,0.00304655021667959,0.0125714627491868,2.96386471569947,0.11061580679052,0.250892874238187,0.20426175518109
RP11-665G4.1,0,0.023566004008218,0,0,0,0,0
FGFBP2,0.56527390825882,0.379050335109575,0,0,0,0.493399033941534,0
AC006160.5,0.0424961967502927,0.0136319882257106,0.0127633200410212,0,0,0,0
SOD3,0.0442560262424673,6.77513756744848,1.68537931248376,0.102719935210056,0.00976922667309287,0,0.329200881098912
RP11-263J14.1,0.0458839620528807,0,0,0,0,0,0
RP11-431M7.3,0.0823077538540248,0,0,0,0.0105080825234248,0,0
DTHD1,0.55739978262321,0,0.0167759611518102,0,0.00658377774842501,0,0.35110386005415
RHOH,4.73126486617551,0.078382407804219,0.0301410411621723,6.84383018889425,1.19202436848871,8.78786371674133,3.66192748277757
AC195454.1,0.0235303888804336,0.00307458523162064,0,0,0.0204895066997555,0,0
RP11-457P14.4,0,0.0413809935777514,0,0,0,0,0
GABRG1,0,0.0106504636897084,0,0,0,0,0
TXK,3.57331815241508,0.00428726050007667,0.0464197229990904,0.144593387306128,0.0688367301709741,0.524641550494747,0.600200642273268
RP11-571I18.4,0.0120643479077022,0.00246718459427598,0,0,0.0109911645143695,0,0
PDGFRA,0,1.15554026371549,0,0,0.0331138655081502,0,0
KIT,0.3579046231624,0.0399549070183086,0.0528258279668451,10.2453821343102,0.072590445698754,0,0
KDR,0,0.849622716560925,0.0181044093528797,0,0,0,0
HOPX,8.91693158309176,1.47366067982956,0.0787304475628596,0.0697715472173204,0.230704789479924,4.56555975459867,0.836610663845361
SPINK2,0.52542048783223,0.0174801823859921,0.0647928072022619,0,0.0331024033541695,2.76425782692164,1.75445374551805
IGFBP7,0.310226949150382,18.8896450904579,0.18825308586983,0.326059813834295,0.624064174107189,0.304680077540976,0
UGT2B17,0.0810464595620685,0.0855880425973627,4.58205723881936,0.217522803918722,0.0286778529307058,0.304680077540976,0.358382297127819
FDCSP,0,0.0324089214591616,0,0,0,0,0
JCHAIN,1.86827562864348,2.17204604943228,2.83153255102177,2.10915222116262,2.83523177885866,10.9449560333145,60.3578549791403
CXCL8,1.12336874082554,0.74874673836236,1.05126716714001,1.57052164710569,6.62603446766555,1.11212735040739,0.769493021225404
CXCL6,0,0.212367087229321,0.0297111943124254,0,0.0712980050456765,0,0
CXCL1,0.251208348897008,0.757753259799584,2.04102145232333,0.289702968927614,1.4240786910573,0,0.12524865313391
PPBP,0,0.0104459655287916,0.00685000044781559,0,0.165490979041555,0,0
CXCL5,0.0639662898153685,0.186576770331724,0.104010013434275,0,0.891351687163357,0,0
CXCL3,0.186960445516336,0.456400206396373,3.23869103120337,0.551816947555982,3.65690613463179,0,0.0909723117806075
CXCL2,0.176143792953829,0.981484496855726,1.85674351961869,0.536359695746635,3.64983999785548,0,0
EREG,0.109424832781676,0.0573649331695925,2.1602221516453,0.373644361352273,2.70961625036975,0,0.0995411352393623
AREG,1.74145044787863,0.0443903594794031,0.689651853411272,3.47123966613404,0.773655582985664,0,0.317690820524973
AREGB,0.0727278992742519,0,0.0144000125536182,0,0.0265066446938736,0,0
CDKL2,0.0258203010613584,0.00521039068657659,0.0253873528481373,0,0,0,0
CXCL9,0,0.162311759208309,0.056847052290726,0,0.909418660113247,0,0.20426175518109
ART3,0.0129736844793335,0.244081623412443,0.108789700871421,0,0,0,0.0813730245660778
CXCL10,0.0389085538199776,0.187490469855852,0.120607893361308,0,1.0984739877471,0.71632214970069,0.24092364741438
CXCL11,0,0.0520600572420869,0.245499020235357,0,0.267536631432402,0,0
CXCL13,3.58885348175253,0.0466836829652968,0.0103174110877233,0.0576991908838978,0.174179498841123,0,0
PRDM8,0.0585009237094425,0.167058756854703,0.0400069022478733,0.448000829357869,0.0849100559271887,0,0
PLAC8,1.46847274370986,0.167866866334315,6.34385765132418,0.290873952136799,3.36581050681243,2.63084213226033,1.12999321512264
SPARCL1,0.0238492415467343,11.2855323462438,0.0754155319934465,0,0.0393176734286153,0,0
IBSP,0,0.0759049182927693,0,0,0.0158042996935976,0,0
SPP1,0.685241810915709,2.17226204648768,0.398121281167222,0.745870699062097,6.59802703056189,1.77284034393898,0.35396800191271
RP11-466G12.5,0,0.0162413144132667,0.00812649217230389,0,0,0,0
MMRN1,0.032288749837405,0.263170996417374,0.00520297134187909,0,0.00973407852276611,0,0.101157905309681
HPGDS,0,0.00654156509884722,0.0206614846268075,14.548484328856,0.210627835575277,0,0
ADH1B,0,1.03671616299953,0,0,0,0,0.0537647074906444
EMCN,0,1.31914356034245,0,0,0,0,0
BANK1,0.0886858093604052,0.046789655446979,0.0771568590823136,0,0.234497123091736,7.43161390920546,1.04149414005331
AF213884.2,0.0717815942284715,0.0048310209872759,0.0265954396385331,0.0774246842536222,0.0799976086401742,0,0.153747520634052
SLC9B1,0.0168281176544475,0.0393669727043453,0.0197427601528438,0.070611025565057,0.0532337388157292,0,0
RP11-703G6.1,0,0.0123171100496301,0,0,0,0,0
ANK2,0,0.861133948176443,0.0185941235251402,0,0.00375858986560337,0,0
SYNPO2,0.0465687741827192,2.13673753976134,0,0.0595386625501675,0.127434034765228,0.304680077540976,0
MYOZ2,0,0.0314193109110678,0,0,0,0,0
RP11-679C8.2,0,0.0079875455520042,0,0.113843027156429,0.00668865949986164,0,0.213991648363851
IL2,0.0272561922391395,0,0,0,0,0,0
PCDH10,0,0.119251020487592,0,0,0,0,0
SLC7A11,0,0.11541148763676,0.950091085763838,0.0636961826676905,0.56377618461534,0,0.288458618242149
HHIP,0,0.120287420257919,0,0,0,0,0
RP11-203B7.2,0,0,0,0,0,0.277044743488573,0
RP11-372K14.2,0.0125072049835164,0.0391659139398112,0,0,0.0128253319468124,0,0
TMEM154,0.924673008612763,0.0416667859563537,0.284762672955219,4.1161602832259,0.41721408146086,3.61988224823768,1.13915307474194
TLR2,0.057778693497078,0.0167924431964933,0.0263125939366888,0,2.07710526437549,0,0
SFRP2,0,1.30743178426761,0.0327758436474163,0,0.0347976056346511,0,0
LRAT,0,0.120595325852868,0.0287680859651536,0,0.00425804712976867,0,0
CPE,0,3.17101803223246,0.709170044999032,0,0.0217889759416459,0,0
DDX60L,0.928753814819691,0.265279292262784,0.681472852858557,0.420070202317451,1.07431260777287,0,0.24815513441575
SCRG1,0.235913586727821,0.244810818935607,0.0182128686283969,0.156326057942276,0.105389438908463,0.310047669904689,0.150244674463117
HAND2,0,1.20860942294663,0,0,0,0,0
HAND2-AS1,0,0.958740177582093,0.00857423745021113,0,0.0195000826886689,0,0
RP11-161D15.1,0,0.0167888963000366,0,0,0,0,0
RP11-148L24.1,0,0.0061078825955999,0,0,0,0,0
HPGD,1.5311478367808,0.104400107481259,2.61413247179771,12.0206188833604,0.0972318091185615,0.157391752312741,1.32365326137364
AC108142.1,0,0.0213984423496171,0,0,0,0,0
TENM3,0,0.519870058673527,0.0264486467108985,0,0.0119557880281193,0,0
ACSL1,0.257383103775421,0.20648004260281,0.509662813721837,0.50002641627433,1.85014071395021,0.614727747445665,0.189952927604745
RP11-701P16.2,0,0,0,0,0.0662583004893274,0,0
RP11-701P16.5,0,0.00139432880539999,0,0,0.48058069952915,0,0
RP11-701P16.4,0,0,0,0,0.00700765142358642,0,0
SORBS2,0.0283186599112719,3.42231392228706,1.03368346965676,0,0.0288290533265595,0.277044743488573,0.56739023561856
RP11-91J3.3,0,0.014003482886933,0,0,0,0,0
ROPN1L,0,0.0241370440137313,0,0,0.0151917756851171,0,0
RP11-1C1.7,0,0,0.0196485689458427,0,0.0324738687699145,0,0
CTD-2165H16.4,0.117169454186473,0,0.016701186192539,0,0.0015845281507279,0,0
BASP1,0.431693059910716,1.33041581124857,0.256177333416873,1.96971211650366,3.88560862539899,18.1851687613967,5.10851744989359
CTD-2118P12.1,0.0245156255396139,0,0.0112606320178714,0,0.0032930035931185,0,0
CTD-2203K17.1,0,0,0.036306036495268,0,0,0,0
C1QTNF3,0.0771232164441146,0.716841817215742,0.110766881899184,0.110494569424347,0.0322841987031959,0,0
IL7R,4.52562910543381,0.234999644430401,0.0437990562981998,0.287885679676622,3.50176952216485,3.20566907312809,2.60513915958487
RANBP3L,0,0.026888208642759,0,0,0,0,0
GDNF,0,0.148613980122939,0,0,0,0,0
FYB1,6.09895925616701,0.0770222573952596,0.0986217073243719,1.31805509052184,4.7719927522928,0.964028837395541,1.91038406179659
RP11-386E5.1,0,0,0.0426692025138522,0,0.00435153821562635,0,0
C7,0,0.433808630360988,0.0376150091056702,0,0,0,0
SEPP1,0.296328781524956,4.45066797717613,4.62996755899007,0.168275610132279,1.71084007259165,0.765500975666617,0.601015117825888
CTD-2035E11.3,0.242365508549522,0.0460035599057825,0.00610800661484099,0.210331484527296,0.042541333914591,0,0.580420630687782
CTD-2035E11.5,0.0846642123344211,0.0633067185559169,0.0282452451538814,0.161278915323139,0.0195538300045991,0,0.0537647074906444
NIM1K,0,0.118998646929676,0,0,0.0223230748317525,0,0
CTD-2314G24.2,0,0.0269210846896317,0.00642532002064198,0,0,0,0
FST,0.0613519072552637,0.644032938729653,0.0284211798534844,0,0,0,0
ESM1,0.0437513597549533,0.331119192336793,0,0,0,0,0
GZMK,2.84090951671229,0.00844356709878577,0.0130522043405575,0,0.0435339655098208,0,0
GZMA,18.9808643349782,0.0722243073095795,0.134732586288429,0.217355024455943,0.292944062396387,1.25683782113298,2.35783795009916
RP11-266N13.2,0.0246387914081427,0,0,0,0,0,0
CTC-537E7.3,0.00674471692218774,0.00154995009710613,0.0016310912200512,0.315181855472594,0,0,0
RN7SL9P,0,0,0,0,0.0191809791750482,0,0
THBS4,0,0.153265104869787,0,0,0,0,0
CTC-325J23.2,0,0.000724097392547259,0.0106345500660572,0,0,0,0
VCAN,0.0630033459128431,1.97392283341603,0.0787177304114063,0,3.37927186373332,0,0
HAPLN1,0,0.476087410946801,0.0389044992301731,0,0,0,0
CTC-242N15.1,0.0248709968260576,0,0,0,0,0,0
RP11-213H15.1,0,0.00337604883597895,0,0,0.0512118827392276,0,0
RP11-213H15.3,0.0704126687303337,0.0465683127642465,0.0093288273737234,0,0.639289484742075,0,0
SPATA9,0.0231059882340099,0.0107520654260841,0.0214529326014044,0.333018716797178,0.00664237506994378,0,0
RP11-254I22.1,0,0.00255335446488575,0,0,0.0053966253318542,0,0
CTD-2260A17.3,0,0,0.00237400526162525,0,0,0,0
CTD-2215E18.1,0,0,0.0161351774925255,0,0,0,0
CTC-332L22.1,0,0.0167614112016831,0.00372092638013406,0,0.0015845281507279,0,0
CTC-505O3.3,0.259900177412706,0.0138720274596715,0,0.0650023671277782,0.00808789647491152,0,0.346379286710353
CTB-161M19.4,0,0.00467400905336248,0,0.0761856263840978,0,0,0
MEGF10,0,0.0516275103896182,0,0,0,0,0
KIAA1024L,0.0182542172572434,0.00763981342705263,0.00246777552610636,0,0,0,0
CSF2,0.510682849441415,0.0138549434402147,0.00685000044781559,0,0,0,0
IL5,0,0.00531311230614727,0,0.694588770661136,0,0,0
IL13,0.0608849344032078,0.00774762772717888,0,0.147966125164779,0.00232573061865634,0,0
CTC-350I8.1,0,0,0,0,0.0102028126114277,0,0
CTD-2410N18.3,0,0.00604243440118191,0.0102514814855898,0,0,0.304680077540976,0
CTB-138E5.1,0,0,0,0,0.0417338767092513,0,0
CXCL14,0.0711140858331111,1.89331923428132,0.523455708783373,0,0.0763741838944384,0,0.117819157056643
MYOT,0,1.08799213963391,0.018686793252708,0,0,0,0
PKD2L2,0,0.0178638234247264,0,0,0.0170823745469143,0,0
GFRA3,0,0.866103056799355,0,1.52415476554666,0,0,0
EGR1,1.90789301817519,7.17262876545077,5.88573204888511,9.01284319886212,4.14096148803545,2.63925690220597,4.31578468418297
MZB1,1.40290093373988,0.141062339179474,0.190163209995566,0.165624333965688,0.742134516786254,4.75336335727996,31.0359336926334
ECSCR,0.0303720988831764,1.65956931667573,0.0229558622661569,0,0.0116365884393695,0,0
CTB-35F21.1,0.0493997971316284,0,0,0,0,0,0
CTB-35F21.5,0.0186763800512349,0.00927426103187964,0,0,0,0,0
HBEGF,0.0880288914149652,0.553494314571714,1.8932245432906,0,2.946441236172,0,0
CTC-329D1.2,0.0245915409470035,0,0,0,0,0,0
CD14,0.172117240756331,0.303022617959397,0.373756254097474,0.192347322175742,6.91843926540258,0,0.251696480102574
VTRNA1-3,0.651146180310987,0.235534207092624,0.136296918265297,0.0796544479714033,0.116956610082945,0,0.445457203110067
PCDHA10,0,0.0261018002123462,0.0217316689027295,0,0,0,0
AC005754.8,0,0.0433092299275359,0,0,0,0,0
PCDHB6,0,0.0320972910506044,0,0,0,0,0
RN7SL791P,0.0199775597041695,0.0125918416564619,0,0,0,0,0
STK32A,0,0.0676534977759827,0.00676315962376675,0,0,0,0
SPINK1,0.112261234421273,0.166395899210485,9.14510528636189,0.225121049858203,0.203044245958734,0,1.35079816948251
SPINK13,0,0.00599417131954663,0,0,0,0,0
CTD-2283N19.1,0.0275572220752204,0,0,0,0.0120667145748165,0,0
ADRB2,0.393599579562614,0.205465628290707,0.00286076531739798,3.43886900689047,0.188046739507711,0,0.448042554959494
MIR143HG,0.0208651147351314,2.64016602666688,0.0090773279245724,0,0,0.310047669904689,0
SLC26A2,0.612424170651358,0.723737085572149,5.80183512447763,5.86923924247199,0.640784752591216,0.310047669904689,0.889966674664212
PDGFRB,0.178884773793741,4.17777114187443,0,0,0.0695878079248928,0,0
CD74,11.896101320085,4.53459697109604,3.90704354697399,6.06006156426722,20.9666337661865,34.5359481593975,20.4086082629719
IRGM,0.0195541728763492,0,0,0,0,0,0
GPX3,0.0522340397715641,4.58629181953567,0.13602307395636,0.0726976368179726,0.876711501237269,0.419472352808128,0
SPARC,0.0245948248910735,12.6859244187678,0.0857521217209634,0.426087968229971,0.38807703666948,0,0.157182822635142
GLRA1,0.0239567081336057,0,0,0,0,0,0
GRIA1,0,0.0463747444118788,0,0,0,0,0
IL12B,0,0.00581988080895974,0.00502040540229016,0,0,0,0
LCP2,4.45552057427985,0.27705792076812,0.0283549673792601,3.23758710507477,3.41995066717946,1.00955856091231,0.67068728607503
CTB-114C7.4,0,0.00157177581724066,0,0,0.111173907882112,0,0
CTB-114C7.3,0.0329559667354161,0,0,0,0.0201799868201793,0.277044743488573,0
DUSP1,13.1157477097656,8.1990122464112,6.80159590198447,16.2065851298696,12.9728461306637,13.6375173442679,17.7206491436353
SLC34A1,0.0268119080001393,0,0,0,0,0,0
RP11-1277A3.1,0,0.0120773626221333,0.0167032651049761,0,0,0,0
GRM6,0,0.0139000387759373,0,0,0.0121524191593677,0,0
LTC4S,0.361578012202388,0.333350501331077,0.129378607857036,16.2487069349505,0.376327008028495,0,0.557948989366562
RASGEF1C,0,0.170570281881581,0,0,0,0,0
RP1-40E16.9,0,0,0.00431872249176085,0,0,0,0
TUBB2B,0,0.74999421481258,0.0559256921872645,0,0.0853812121032052,1.77746849728656,0.349703015424343
NRN1,0.0504716893257797,1.31845833565598,0.180752244694972,0,0.152869509660847,0,0
F13A1,0,0.00328381608272687,0.0665606361333333,0,0.778902889070768,0,0
TFAP2A,0.0210523748324801,0.36993939925695,0.237375921275503,0,0,0,0
RP1-290I10.6,0,0.0250884764278418,0.0237105500339622,0,0,0,0
ERVFRD-1,0,0,0,0.267746302913379,0,0,0
EDN1,0,0.493011550446987,1.04083299816359,0,0.0677780939759009,0,0
PHACTR1,0.177518574555172,0.3012696529584,0.0985245615551378,0.766693726134612,2.87826598126571,1.0776870888205,1.3352316865772
RP1-257A7.4,0.0161272419466085,0.0198017666297501,0,0,0.0208803427275257,0.260161096871128,0
CD83,0.997031347317277,0.124455492122494,0.126534989041472,2.56469189145879,4.63605889872744,7.4146145121251,0.44441883080743
RP1-67M12.2,0,0.0086047733681077,0,0,0,0,0
SCGN,0,0,0.0267086825503498,0,0,0,0
RP1-153G14.4,0,0.00723833698349054,0.01137993411516,0,0,0,0
HIST1H4L,0,0,0.0104210031500509,0,0,0,0
RP5-1186N24.3,0,0,0.00519996164378988,0,0,0,0
XXbac-BPG13B8.10,0,0,0.00340549132101155,0.776772438116659,0,0,0
ZFP57,0.0208230598731357,0.0161369037284324,0,0,0.016818890623403,0,0
